	e72	e73	e75	e76	e77	e78	e80	e81	e82	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae	2.60545905707196	8.49056603773585	3.29588014981273	3.57322596879718	0	0.76530612244898	1.08281770585435	0	0	0.686760778328882	0.449269936353426	0	0.0975066165204067	0.022490863086871	0.403225806451613	0.885608856088561	0	0.385802469135802	0.452488687782805	0.364096881431059
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0	1.70990566037736	0	1.38399597382989	1.54015401540154	1.95578231292517	0.999524036173251	1.669341894061	0.835380835380835	0.743990843189622	1.17309372270061	0.365717920178089	0.69647583228862	0	1.01867572156197	1.8450184501845	1.40546569994423	0.424382716049383	1.17647058823529	0.981478549944594
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae	1.73697270471464	0	0	0.301962757926522	1.48514851485149	0	3.0580675868634	0	0.294840294840295	0.0381533765738268	0.574067140896044	4.19780569247893	1.57403538097228	0.708462187236435	1.54923599320883	0.2460024600246	0	1.04166666666667	1.65912518853695	1.34557543137565
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae	0	0	0	0	0	0	0	0	0.245700245700246	0	0	0	0.167154199749269	0	0	0	0	8.17901234567901	10.2564102564103	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae	2.14019851116625	0	0	0.125817815802718	0.165016501650165	0.76530612244898	0.14278914802475	0	0.171990171990172	0.476917207172835	11.4189442156496	0	0.766123415517482	0	0.360780984719864	0.39360393603936	0	0.462962962962963	0	0.158302991926547
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae	0	0.589622641509434	0.299625468164794	2.28988424760946	11.3311331133113	0	0	0	0	0.648607401755055	0.54910769998752	1.22435999363969	0	0.0449817261737419	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Minutisphaerales;f__Minutisphaeraceae	10.1116625310174	0	3.97003745318352	0	0.275027502750275	0	0.511661113755355	0	0	1.88859214040443	0	0	0	0	0	0	0	0.192901234567901	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	2.20223325062035	0.707547169811321	0.449438202247191	0.578761952692501	1.21012101210121	0	0.297477391718229	0.417335473515249	0	0.0763067531476536	0.224634968176713	1.16075687708698	0.376096949435855	1.53500140567894	0.297113752122241	0	1.02621305075293	0.308641975308642	1.17647058823529	2.24790248535697
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae	0.248138957816377	0	0	0	0	0	0	0	0	0	0	13.8495786293528	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae	0.558312655086849	0	0	0	0	0	0	11.7817014446228	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Unclassified	0.403225806451613	7.07547169811321	0	0.352289884247609	1.15511551155116	0.680272108843537	0.559257496430271	0	0	0.286150324303701	0.0748783227255709	0.333916361901733	0.167154199749269	0.404835535563677	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified;f__Unclassified	0	0.17688679245283	0.224719101123596	0	0	0	1.82056163731556	0.192616372391653	0.245700245700246	0	1.29789092724323	0.318015582763555	0.626828249059758	0.241776778183863	1.23089983022071	0.0738007380073801	0.401561628555494	0.347222222222222	0.361990950226244	2.64365996517334
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae	0	1.17924528301887	0	0.880724710619024	0.275027502750275	0.170068027210884	0.356972870061875	2.53611556982343	0	0.152613506295307	0.486709097716211	0.540626490698044	0	0.455439977509137	0.360780984719864	0	0.290016731734523	0.192901234567901	1.56862745098039	0.33243628304575
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified	3.78411910669975	0	0	0.352289884247609	0.275027502750275	2.55102040816327	0.118990956687292	0	0	0	0	0.270313245349022	0.0975066165204067	0.0168681473151532	0.403225806451613	0	0.178471834913553	0	0	1.12395124267849
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariaceae	0	0	5.54307116104869	3.01962757926522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	1.79900744416873	2.18160377358491	0	0.704579768495219	0	0.170068027210884	0.345073774393146	0.128410914927769	0	0.228920259442961	0.0249594409085237	0.842741294323422	0.571110182476668	0.0393590104020242	0.106112054329372	0	0.234244283324038	0	0.0904977375565611	0.918157353173975
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae	0	0.17688679245283	0	0.125817815802718	0	0.850340136054422	0.0832936696811042	0.642054574638844	0	0.095383441434567	2.77049794084613	0.254412466210844	0	0.567894292943492	0.382003395585739	0.0984009840098401	0.435025097601785	0.925925925925926	0.150829562594268	0.522399873357607
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae	0	0	0	0	0	0	0	0	0.147420147420147	0	0	0.2862140244872	0	0	2.44057724957555	2.7060270602706	0.256553262688232	0	0.211161387631976	1.88380560392591
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0	0	0	0	0	0	1.20180866254165	0	0	0	3.86871334082117	0	0	0.927748102333427	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis	0.248138957816377	0	0.449438202247191	0.503271263210871	0.88008800880088	1.02040816326531	0.368871965730604	0	1.25307125307125	0	0	0	0	0.0112454315434355	0.382003395585739	0	0	0.347222222222222	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae	0.21712158808933	0	0	0	0	0	0.0356972870061875	0	0.319410319410319	0	0	0.127206233105422	0.29251984956122	3.21057070565083	0	0	0.435025097601785	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae	0	0	0	0	0	0	0.118990956687292	0	0.442260442260442	0.133536818008394	0	0	0	0	0	0	0	2.77777777777778	0.422322775263952	0
k__Fungi;p__Basidiomycota;c__Unclassified;o__Unclassified;f__Unclassified	0.124069478908189	0	0	0	0	0	0	0	0.0982800982800983	0	0	0.524725711559866	2.00585039699122	0	0.212224108658744	0	0	0	0.211161387631976	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae	0	0	0	0	0	0	0.0832936696811042	0	0.294840294840295	0	0	0	0	0	0	0	0	2.31481481481481	0.301659125188537	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0	0	0	0	0	0	0	0	0.761670761670762	0	0	0	0	0	0.700339558573854	0.541205412054121	0	0	0.693815987933635	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales;f__Togniniaceae	0	0	0	0	0	0	0	0	0.0491400491400491	0	0	2.32151375417395	0.0835770998746344	0	0.0424448217317487	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae	0	0	0	0	0	0	0.571156592099	0	0.171990171990172	0.400610454025181	0	0	0	0	0	0	0	0.578703703703704	0.542986425339366	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0	0	0	0	0.11001100110011	0.76530612244898	0.404569252736792	0	0	0	0	0	0	0	0.169779286926995	0.1230012300123	0	0.617283950617284	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Unclassified	0	0	1.19850187265918	0	0	0	0.0713945740123751	0	0.786240786240786	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis	0	0	1.64794007490637	0	0.385038503850385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae	0.86848635235732	0.235849056603774	0	0	0.275027502750275	0	0.535459305092813	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85185185185185	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae	0	0.117924528301887	0	0	0	0	0	0	0.0982800982800983	0	0	0	0.0557180665830896	0.47230812482429	0	0.541205412054121	0	0.192901234567901	0	0.253284787082476
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiales_fam_Incertae_sedis	0	0	0	0	0	0	0.0951927653498334	0	1.35135135135135	0	0	0	0	0	0	0	0	0	0.271493212669683	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Unclassified	0	0	0	0	0	0	0.559257496430271	0	0	0	0	0	0	0	0	0	0	0	0.603318250377074	0.316605983853095
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae	0	0	0	0.528434826371414	0	0	0.0356972870061875	0	0	0	0.249594409085237	0	0	0	0	0	0	0.501543209876543	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae	0	0	0	0	0	0	0.249881009043313	0	0	0	0.0873580431798328	0	0.0417885499373172	0.202417767781839	0.148556876061121	0	0	0	0	0.427418078201678
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae	0	0	0	0	0	0	0	0	0	0	0	0.906344410876133	0.250731299623903	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae	0	0	0	0	0	0	0	0	0	0.972911102632583	0	0	0.111436133166179	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.124069478908189	0	0	0	0.11001100110011	0	0	0	0.368550368550369	0	0	0	0.139295166457724	0.101208883890919	0	0	0.200780814277747	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae	0	0	0	0	0	0	0	0	0	0	0	0	0.181083716395041	0	0	0	0	0	0.723981900452489	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0	0	0	0.0754906894816306	0	0	0	0	0	0	0.212155247722451	0	0.0417885499373172	0.466685409052572	0	0	0.0669269380925823	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis	0	0	0.224719101123596	0	0	0	0	0	0.171990171990172	0	0	0	0	0	0	0	0	0	0.392156862745098	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0	0	0	0	0	0	0	0	0	0	0.237114688630975	0	0.069647583228862	0.393590104020242	0	0	0	0.0771604938271605	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Unclassified	0.589330024813896	0	0	0	0	0	0	0	0	0	0	0	0.0835770998746344	0	0	0	0	0	0	0.0791514959632737
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae	0	0	0	0	0	0	0.678248453117563	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis	0.124069478908189	0	0	0	0	0	0.14278914802475	0	0	0.11446012972148	0	0	0.222872266332358	0.0449817261737419	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae	0.0930521091811414	0	0	0.176144942123805	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308641975308642	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0	0	0	0	0	0	0.154688243693479	0	0.147420147420147	0	0	0	0	0	0	0	0	0	0.0904977375565611	0.174133291119202
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Unclassified;f__Unclassified	0.279156327543424	0.117924528301887	0	0	0	0	0	0	0	0	0	0.111305453967244	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae	0	0	0	0	0	0	0	0.449438202247191	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0	0	0	0	0	0	0.0475963826749167	0	0	0	0.174716086359666	0.111305453967244	0	0.0955861681192016	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae	0.0620347394540943	0	0	0.327126321087066	0	0	0	0	0	0	0	0.0318015582763555	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Unclassified	0	0	0	0	0	0	0	0	0.0737100737100737	0	0	0	0	0.129322462749508	0	0	0	0.154320987654321	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae	0	0	0	0	0	0	0	0	0	0	0	0	0.208942749686586	0.0112454315434355	0	0	0	0	0.120663650075415	0
k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae	0	0	0	0	0	0	0	0	0.294840294840295	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275891341256367	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0.127206233105422	0.111436133166179	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674725892606129	0.191001697792869	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Chrysozymaceae	0	0	0	0	0	0	0	0	0	0	0	0.238511687072667	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae	0	0	0	0.0754906894816306	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.159007791381778	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Protomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154320987654321	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126642393541238
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.0975066165204067	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	0	0	0	0	0	0	0	0	0	0	0	0.0954046748290666	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892359174567764	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Unclassified;f__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Unclassified;f__Unclassified	0	0	0	0	0	0	0	0	0	0	0.0748783227255709	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112454315434355	0	0	0	0	0	0.063321196770619
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603318250377074	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0.0557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Unclassified;f__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0477023374145333	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0449817261737419	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
