	e72	e73	e75	e76	e77	e78	e80	e81	e82	e87	e88	e89	e90	e91	e92	e93	e94	e95	e96	e97
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Minutisphaerales	10.1116625310174	0	3.97003745318352	0	0.275027502750275	0	0.511661113755355	0	0	1.88859214040443	0	0	0	0	0	0	0	0.192901234567901	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales	0	0.17688679245283	0	0.125817815802718	0	0.850340136054422	0.0832936696811042	0.642054574638844	0	0.095383441434567	2.77049794084613	0.254412466210844	0.208942749686586	0.579139724486927	0.382003395585739	0.0984009840098401	0.435025097601785	2.77777777777778	0.271493212669683	0.522399873357607
k__Fungi;p__Ascomycota;c__Unclassified;o__Unclassified	0	0.17688679245283	0.224719101123596	0	0	0	1.82056163731556	0.192616372391653	0.245700245700246	0	1.29789092724323	0.318015582763555	0.626828249059758	0.241776778183863	1.23089983022071	0.0738007380073801	0.401561628555494	0.347222222222222	0.361990950226244	2.64365996517334
k__Fungi;p__Unclassified;c__Unclassified;o__Unclassified	3.78411910669975	0	0	0.352289884247609	0.275027502750275	2.55102040816327	0.118990956687292	0	0	0	0	0.270313245349022	0.0975066165204067	0.0168681473151532	0.403225806451613	0	0.178471834913553	0	0	1.12395124267849
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	1.79900744416873	2.18160377358491	0	0.704579768495219	0	0.170068027210884	0.345073774393146	0.128410914927769	0	0.228920259442961	0.0249594409085237	0.842741294323422	0.571110182476668	0.0393590104020242	0.106112054329372	0	0.234244283324038	0	0.0904977375565611	0.918157353173975
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.124069478908189	0	0	0	0	0	1.3445978105664	0	0	0.11446012972148	3.86871334082117	0	0.222872266332358	0.972729828507169	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales	0.248138957816377	0	0.449438202247191	0.503271263210871	0.88008800880088	1.02040816326531	0.368871965730604	0	1.25307125307125	0	0	0	0	0.0112454315434355	0.382003395585739	0	0	0.347222222222222	0	0
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales	1.55086848635236	0.235849056603774	0	0.176144942123805	0.275027502750275	0	0.630652070442646	0	1.35135135135135	0	0	0	0.0835770998746344	0	0	0	0	0.308641975308642	0.271493212669683	0.0791514959632737
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales	0	0	0	0	0	0	0.0832936696811042	0	0.294840294840295	0	0	0	0.181083716395041	0	0	0	0.0892359174567764	2.31481481481481	1.02564102564103	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0	0	0	0	0	0	0.118990956687292	0	0.442260442260442	0.133536818008394	0	0	0	0	0	0	0	2.77777777777778	0.422322775263952	0
k__Fungi;p__Basidiomycota;c__Unclassified;o__Unclassified	0.124069478908189	0	0	0	0	0	0	0	0.0982800982800983	0	0	0.524725711559866	2.00585039699122	0	0.212224108658744	0	0	0	0.211161387631976	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Togniniales	0	0	0	0	0	0	0	0	0.0491400491400491	0	0	2.32151375417395	0.0835770998746344	0	0.0424448217317487	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0	0	0	0	0	0	0	0	0	0.972911102632583	0	0.159007791381778	0.111436133166179	0	0	0	0	0	0	0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales	0	0	0	0	0	0	0.249881009043313	0	0	0	0.0873580431798328	0	0.0417885499373172	0.202417767781839	0.148556876061121	0	0	0	0	0.427418078201678
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0	0	0	0	0	0	0.154688243693479	0	0.147420147420147	0	0	0	0	0.0112454315434355	0	0	0	0	0.0904977375565611	0.237454487889821
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Unclassified	0.279156327543424	0.117924528301887	0	0	0	0	0	0	0	0	0	0.111305453967244	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0	0	0	0	0	0	0.0475963826749167	0	0	0	0.174716086359666	0.111305453967244	0	0.0955861681192016	0	0	0	0	0	0
k__Plantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales	0	0	0	0	0	0	0	0	0.294840294840295	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis	0	0	0	0	0	0	0	0	0	0	0	0.238511687072667	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154320987654321	0	0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126642393541238
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales	0	0	0	0	0	0	0	0	0	0	0	0	0.0975066165204067	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0795038956908889	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Unclassified	0	0	0	0	0	0	0	0	0	0	0.0748783227255709	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603318250377074	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales	0	0	0	0	0	0	0	0	0	0	0	0	0.0557180665830896	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0.0477023374145333	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223089793641941	0	0	0
