###Feature ID	taxonomy	Confidence
00e87b015a3ca380a04c2ba137b0d9e6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__uncultured;D_6__metagenome	0.7646446311008939
00ee462e0a1bd48605b26f2c0429d5cb	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured;D_6__metagenome	0.8517195391161683
010ee9788ec114321a6f3c8041f3aca4	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus;D_6__Paenibacillus amylolyticus	0.7246668765034531
0112080912e1c1d41acb0ece1e48ef8e	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.7481264857453822
011f569f4571243cf2643f2f299be672	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02;D_6__uncultured bacterium	0.9974642016901472
012474f51b3d44936d9669ae1ed241ef	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__A21b;D_5__uncultured bacterium;D_6__uncultured bacterium	0.775493307462643
0136a30ab0dc08bc4b63362c03226042	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Muribaculaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9384425099700081
0136fa6adb92a8c86672cd7201e58616	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2;D_6__metagenome	0.9921769893109674
013d4cfaa8ce9d91f9e77a1bb5cfb724	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9167189489939694
016bd7b7134d30b2fdc7cdf915ecf1fe	D_0__Bacteria;D_1__Chloroflexi;D_2__SHA-26;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9995297072275161
016d5538aa7756ee4f174f78fd2a1fe6	D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Vermiphilaceae;D_5__metagenome;D_6__metagenome	0.9299972327797952
01716df02f5d48265e4da5c37efd6d15	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__uncultured;D_6__uncultured bacterium	0.7854540351329828
019429ce9dd9a4a04718a4a81ccdb367	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured	0.9999996792713335
01a06027aa2fdb1744da0861f8e8ee05	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.995247053638841
01a15ba897557c7863b49ea3fab3cc88	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae;D_5__Fluviicola;D_6__uncultured bacterium	0.880998031225015
01ab89918b2a07348bc2adc1687037c4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured	0.9770933623392866
01bceba74f9448729f100aeda1a6fba1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;D_6__Agrobacterium radiobacter	0.9399954491222114
01be65504711380d89214b482b450a21	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__Devosia;Ambiguous_taxa	0.881467717660497
01c98e99b93d48f9bbb5bae320070cf7	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9257810991777223
01d27891ba44f34372b868445ff8042a	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__RCP2-54	0.9998470720794298
01de6cf99299fc1e2a38b06f7a779c00	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__uncultured;Ambiguous_taxa	0.9593845335390011
01e30fcdbce419b2a9a12fed7cda5bd2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured	0.9918276215501783
01f23272ff6a44df70f941ecd30c4900	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia;Ambiguous_taxa	0.9459637753835404
01f57a89c7eb5cee6f475f017113fdbe	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus simplex	0.9699242423220504
01fa972fc81bd194055e23af7331d4e0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.9960856129537314
020fd5df072d6dd49ba6e526ea6c9d2c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Rhizobacter	0.997188304619916
023496d25de0f425c77df2e37496e46d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9981814599713613
0240e37d9fd2fbbd76510fb8ced7ea78	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9999993799962474
02477540ee9917c3d03c1237097c106b	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Opitutaceae;D_5__Lacunisphaera;D_6__metagenome	0.7349530779778359
024aaf2373431924288a1c3b63ab424e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9981708149408944
02559ce759a1895c22b1d8b6cd6dd477	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Amaricoccus;D_6__metagenome	0.999265802325784
026ada804774c2df147a222c6f35f4a7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999993295158882
02b94f08818da3ae27696f5455516e6a	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium;Ambiguous_taxa	0.75362812444337
02dcaa0a4c07626cf67bf32afa7d9265	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02;D_6__uncultured bacterium	0.9976627220410205
02e2b77d627cfd7081946a99a78bee10	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter	0.9999902158535385
02ed5a8c06cf9f7e3736fda85871980e	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Opitutaceae;D_5__Opitutus;D_6__metagenome	0.7877914350268534
0302a5526dcdf33a8f411b1c6b8ed406	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__uncultured;D_6__uncultured bacterium	0.9997086244095248
0304b67f98f5b1382ebfd03fa5419b27	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17	0.9999999544088322
031861328018aa5d31bfd537b6a06319	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae	0.999999997015406
03392926ea5f30f741d0ee20c7c00f9a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Ambiguous_taxa	0.8656397361950493
033b3fa4539181a083b30b22fb9914de	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Reyranella;Ambiguous_taxa	0.7490558488964703
034516c9b4087a822ac5e72ccd2d8733	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Pedobacter;Ambiguous_taxa	0.9488920683958784
03716d914a73bbdf13703478384fcbb6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae	0.9999999814157485
0377b6b519929feb8bbea8420cb19fff	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__mle1-7;D_6__uncultured bacterium	0.8752151555937114
037b4b79514a22e221d1ed576ad1d74a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Bradyrhizobium	0.999731058468432
038443fb3bf569b9d718180c7de8a283	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__env.OPS 17	0.9999989285053944
038b99e4bd2e1ecb5e1e8618783847ee	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured;D_6__uncultured bacterium	0.7520891031377859
038ced781d2e97e446f8d786ce298404	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia	0.9952687284443597
0390a8fcb6b1234b04ab4305ba92da54	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__uncultured	0.9357724113637492
0393cce33debd2a22a1cd498645334d5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae	0.9200698151278027
0395217dab66549389bc726296231d5e	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured;Ambiguous_taxa	0.8687644217355507
03a29cb5136e4cb87c99e4eb443cc2e3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;D_6__uncultured Sphingomonadaceae bacterium	0.854670520723022
03b957fc329494f722cd1414040f0d05	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Phormidiaceae;D_5__Tychonema CCAP 1459-11B;Ambiguous_taxa	0.9825432084258575
03c24a32b4e763af3b3492efcffc4c83	D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8790442193663833
03c5c3c39fbf41aafd8e8b0b21278a67	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Serratia;Ambiguous_taxa	0.7156685103840141
03d782aab511119609aad5253868868d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured	0.9466609654268328
03f64914c81e25bd36c23aabef887dea	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__ADurb.Bin063-1;D_6__uncultured bacterium	0.9881182316124943
041ea722276323fc903605345aabfebc	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Geodermatophilaceae;D_5__Blastococcus	0.9803483994404566
04335243a066fd3c7b06ca54a05fc4a3	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Cellulomonadaceae;D_5__Cellulomonas;Ambiguous_taxa	0.9266120608005125
045b13588b1bfeb4481cddf0e531f62f	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured;Ambiguous_taxa	0.7745266366000949
045dc3e957085c06e86b9b22025b2c85	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9765293185789665
045e59f658121fd8973f24e9428f89c5	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured	0.9970356575154918
0474567a7a8e9be0fe3ea104efe0add4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;Ambiguous_taxa	0.8898457461357806
0475d1c2cb766d8bf9b959ebea7a7724	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfarculales;D_4__Desulfarculaceae;D_5__uncultured;D_6__uncultured bacterium	0.7590357856567999
048786cf20e2b2068dfa836022267e34	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.8423830831128548
04998906c104dbd2b2727274d4c19df1	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Pseudarthrobacter;Ambiguous_taxa	0.8024125559625435
049a306446591bb6b49f46955a455037	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured;D_6__uncultured soil bacterium	0.9990611792306767
049d19ea094470e3d8686460c9213d8c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured	0.999999907660054
049e8e33609c16f7f6e5a4121830386d	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.9999999713981245
04a29c824120d30b06d06efbb5534049	D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.9730966016377138
04b9bd5697a952532a183c1086d81379	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__Ohtaekwangia;D_6__uncultured bacterium	0.8452124050720419
04c5d6d40f097532f20892c91ef73862	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Mucilaginibacter	0.9999944021537382
04cea4ab0ae8b355b05767a66ea994a7	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Thermomicrobiales;D_4__JG30-KF-CM45;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9998795613210664
04dad084aa62d23c4ad9939a700b5364	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.9998395698067479
04dfd32be4b99cfb4f3def07caded25a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Pantoea	0.9984092560481183
04eaf44d30bf2f401ee22246b3ef8b0a	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter	0.9999991872235868
04f7f2013c1104c0b7add1775ba954f4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Bauldia;D_6__uncultured bacterium	0.9973862088446402
05059c65e403391450781c57933eace6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__uncultured;D_6__uncultured bacterium	0.8210635792843197
0525cdca591c6bfb6c0521568af5088f	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Mucilaginibacter;Ambiguous_taxa	0.8462323268544191
053b076f390d9f7d7674d6059d2cd24b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae	0.9999972261581532
054b8cf1b974ccf5094d68758d1b1c8a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;D_6__metagenome	0.8800410487955544
057006077693d3649fe0196dc23d7c0b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Limnohabitans	0.7715563515091387
0590f16ae79bb2fb6cff2e37aa406bb4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__TRA3-20	0.9979375451524174
05b0d156dc924c257fbd8614de3ff2c9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__uncultured;D_6__metagenome	0.7714797917510219
05bd1ccea0e2a06b77d247f883b6e4f0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Rhodovastum;D_6__metagenome	0.8643485646415517
05c102bdb2ee3fd86400ecff11c0f5f3	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7355525058787105
05c7bea1e00c38692d7c28bcf3015bcf	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__Oligoflexus;D_6__uncultured bacterium	0.9566996711079292
05d22511b886e0d418b84b636480aba2	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Pedobacter;Ambiguous_taxa	0.8072152196303527
05d845062d59201986b767cc064b26bc	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	0.9999996945201355
0604ffb781002ff0319f166c2c96eb2d	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.999997473016812
061f02cdfdd48516c2f2f0e78a8703c2	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	0.9999960105138145
068b6050d41460cf4a713103929bb5f1	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Actinoplanes;Ambiguous_taxa	0.9628397283306028
0696ebf8dcc0cac8c93756056c51b787	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.986749473766844
06a6dc6f8f4e1ced080610ed37f4ca3b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella;D_6__uncultured bacterium	0.9970924644328437
06ad056cacec34c6842e7441713fa669	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella;Ambiguous_taxa	0.8431219267677856
06c39163827171a68497095b95254cb3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02;D_6__uncultured bacterium	0.8972993978245367
06cf6484849bb11e0ce5c4da9eb965c5	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium	0.9999915175624416
06d12b82d9092d4af3b16d0268f743c8	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.9999905721350928
06db469a58974f72bf36df6f49e8d143	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;Ambiguous_taxa;Ambiguous_taxa	0.8273580176927217
06ee29d5c8de4411da182cf6494eb1a7	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;D_5__Pseudarthrobacter;Ambiguous_taxa	0.7762001685951183
070c010918c9f71e415c8296245d2b77	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia;Ambiguous_taxa	0.7526431342158472
0723587b0e266eef95c6f57f5084454b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Rhodanobacter	0.7501428545399507
07306e69b05a494c146bb78686e507e3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia	0.9953356354748251
0783b6599e2e357b75bdafbda3a5714c	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Streptomyces;Ambiguous_taxa	0.8296639993430028
07991710baa2494ff021375356d7db73	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__uncultured;D_6__uncultured bacterium	0.9991682729630978
07b0481e77be298506b6dd8cae0274f1	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium	0.9998712962992335
07c3c44e9ef8d2642e1b42229cae6efc	D_0__Bacteria;D_1__Chloroflexi;D_2__AD3;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999986322244158
080651241b7e01357468f8767ae33bc6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Pseudolabrys;D_6__uncultured bacterium	0.8099451140451418
082d3b7a7a53dca99ee6f4a5df5e204a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.9999974518472076
085b19a2a3650783e655a2f3cadd6e69	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas;D_6__Pseudomonas putida	0.7663127569738069
086516d1394d0f8a3951a5598f3526cf	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8698324121205869
086de9d1825cc2b7ffd6f0f0a5627666	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Kribbella;Ambiguous_taxa	0.9967993443679053
